img_id,img_filename,y,split,place,place_filename,img_folder,img_name
1974,035.Purple_Finch/Purple_Finch_0053_27543.jpg,0,0,0,/f/forest/broadleaf/00002137.jpg,035.Purple_Finch,Purple_Finch_0053_27543.jpg
1975,035.Purple_Finch/Purple_Finch_0113_27547.jpg,0,0,0,/f/forest/broadleaf/00003152.jpg,035.Purple_Finch,Purple_Finch_0113_27547.jpg
1977,035.Purple_Finch/Purple_Finch_0011_27633.jpg,0,0,0,/f/forest/broadleaf/00001175.jpg,035.Purple_Finch,Purple_Finch_0011_27633.jpg
1978,035.Purple_Finch/Purple_Finch_0088_28076.jpg,0,0,0,/b/bamboo_forest/00004400.jpg,035.Purple_Finch,Purple_Finch_0088_28076.jpg
1982,035.Purple_Finch/Purple_Finch_0074_28101.jpg,0,0,0,/b/bamboo_forest/00002770.jpg,035.Purple_Finch,Purple_Finch_0074_28101.jpg
1990,035.Purple_Finch/Purple_Finch_0086_27637.jpg,0,0,0,/b/bamboo_forest/00003123.jpg,035.Purple_Finch,Purple_Finch_0086_27637.jpg
1991,035.Purple_Finch/Purple_Finch_0082_27639.jpg,0,0,0,/f/forest/broadleaf/00004070.jpg,035.Purple_Finch,Purple_Finch_0082_27639.jpg
1992,035.Purple_Finch/Purple_Finch_0036_27641.jpg,0,0,0,/b/bamboo_forest/00004969.jpg,035.Purple_Finch,Purple_Finch_0036_27641.jpg
1998,036.Northern_Flicker/Northern_Flicker_0075_28729.jpg,0,0,0,/f/forest/broadleaf/00003751.jpg,036.Northern_Flicker,Northern_Flicker_0075_28729.jpg
2001,036.Northern_Flicker/Northern_Flicker_0037_28751.jpg,0,0,0,/b/bamboo_forest/00002650.jpg,036.Northern_Flicker,Northern_Flicker_0037_28751.jpg
2002,036.Northern_Flicker/Northern_Flicker_0050_28284.jpg,0,0,0,/b/bamboo_forest/00004795.jpg,036.Northern_Flicker,Northern_Flicker_0050_28284.jpg
2003,036.Northern_Flicker/Northern_Flicker_0091_28799.jpg,0,0,0,/b/bamboo_forest/00000935.jpg,036.Northern_Flicker,Northern_Flicker_0091_28799.jpg
2009,036.Northern_Flicker/Northern_Flicker_0105_28836.jpg,0,0,0,/f/forest/broadleaf/00000003.jpg,036.Northern_Flicker,Northern_Flicker_0105_28836.jpg
2011,036.Northern_Flicker/Northern_Flicker_0035_28332.jpg,0,0,0,/b/bamboo_forest/00002564.jpg,036.Northern_Flicker,Northern_Flicker_0035_28332.jpg
2012,036.Northern_Flicker/Northern_Flicker_0078_28338.jpg,0,0,0,/f/forest/broadleaf/00001672.jpg,036.Northern_Flicker,Northern_Flicker_0078_28338.jpg
2013,036.Northern_Flicker/Northern_Flicker_0077_28341.jpg,0,0,0,/b/bamboo_forest/00000010.jpg,036.Northern_Flicker,Northern_Flicker_0077_28341.jpg
2017,036.Northern_Flicker/Northern_Flicker_0085_28378.jpg,0,0,0,/f/forest/broadleaf/00004588.jpg,036.Northern_Flicker,Northern_Flicker_0085_28378.jpg
2018,036.Northern_Flicker/Northern_Flicker_0123_28381.jpg,0,0,0,/b/bamboo_forest/00001407.jpg,036.Northern_Flicker,Northern_Flicker_0123_28381.jpg
2022,036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,0,0,1,/l/lake/natural/00003237.jpg,036.Northern_Flicker,Northern_Flicker_0054_28913.jpg
2023,036.Northern_Flicker/Northern_Flicker_0111_28402.jpg,0,0,0,/b/bamboo_forest/00001138.jpg,036.Northern_Flicker,Northern_Flicker_0111_28402.jpg
2034,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,0,0,0,/b/bamboo_forest/00003444.jpg,036.Northern_Flicker,Northern_Flicker_0138_28476.jpg
2038,036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,0,0,0,/b/bamboo_forest/00004175.jpg,036.Northern_Flicker,Northern_Flicker_0118_28500.jpg
2044,036.Northern_Flicker/Northern_Flicker_0110_28602.jpg,0,0,0,/f/forest/broadleaf/00003023.jpg,036.Northern_Flicker,Northern_Flicker_0110_28602.jpg
2046,036.Northern_Flicker/Northern_Flicker_0057_28606.jpg,0,0,0,/f/forest/broadleaf/00003857.jpg,036.Northern_Flicker,Northern_Flicker_0057_28606.jpg
2047,036.Northern_Flicker/Northern_Flicker_0096_28623.jpg,0,0,0,/b/bamboo_forest/00001420.jpg,036.Northern_Flicker,Northern_Flicker_0096_28623.jpg
2050,036.Northern_Flicker/Northern_Flicker_0069_28924.jpg,0,0,0,/f/forest/broadleaf/00001578.jpg,036.Northern_Flicker,Northern_Flicker_0069_28924.jpg
2053,037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,0,0,0,/b/bamboo_forest/00000828.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0066_29190.jpg
2054,037.Acadian_Flycatcher/Acadian_Flycatcher_0033_29195.jpg,0,0,0,/f/forest/broadleaf/00003367.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0033_29195.jpg
2055,037.Acadian_Flycatcher/Acadian_Flycatcher_0067_29197.jpg,0,0,0,/f/forest/broadleaf/00002774.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0067_29197.jpg
2056,037.Acadian_Flycatcher/Acadian_Flycatcher_0010_29199.jpg,0,0,0,/f/forest/broadleaf/00004131.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0010_29199.jpg
2058,037.Acadian_Flycatcher/Acadian_Flycatcher_0016_29217.jpg,0,0,0,/b/bamboo_forest/00000165.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0016_29217.jpg
2061,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,0,0,0,/f/forest/broadleaf/00003034.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0009_29155.jpg
2065,037.Acadian_Flycatcher/Acadian_Flycatcher_0020_29069.jpg,0,0,0,/f/forest/broadleaf/00004945.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0020_29069.jpg
2066,037.Acadian_Flycatcher/Acadian_Flycatcher_0065_29070.jpg,0,0,0,/b/bamboo_forest/00002395.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0065_29070.jpg
2068,037.Acadian_Flycatcher/Acadian_Flycatcher_0056_29086.jpg,0,0,0,/b/bamboo_forest/00003759.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0056_29086.jpg
2069,037.Acadian_Flycatcher/Acadian_Flycatcher_0003_29094.jpg,0,0,0,/b/bamboo_forest/00004690.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0003_29094.jpg
2071,037.Acadian_Flycatcher/Acadian_Flycatcher_0054_29113.jpg,0,0,0,/f/forest/broadleaf/00003358.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0054_29113.jpg
2078,037.Acadian_Flycatcher/Acadian_Flycatcher_0063_795585.jpg,0,0,0,/b/bamboo_forest/00001849.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0063_795585.jpg
2079,037.Acadian_Flycatcher/Acadian_Flycatcher_0045_795587.jpg,0,0,0,/b/bamboo_forest/00004057.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0045_795587.jpg
2080,037.Acadian_Flycatcher/Acadian_Flycatcher_0068_795590.jpg,0,0,0,/f/forest/broadleaf/00001780.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0068_795590.jpg
2082,037.Acadian_Flycatcher/Acadian_Flycatcher_0019_795592.jpg,0,0,0,/b/bamboo_forest/00001080.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0019_795592.jpg
2083,037.Acadian_Flycatcher/Acadian_Flycatcher_0047_795593.jpg,0,0,0,/b/bamboo_forest/00004389.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0047_795593.jpg
2085,037.Acadian_Flycatcher/Acadian_Flycatcher_0006_795595.jpg,0,0,0,/b/bamboo_forest/00002976.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0006_795595.jpg
2089,037.Acadian_Flycatcher/Acadian_Flycatcher_0007_795600.jpg,0,0,0,/b/bamboo_forest/00003557.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0007_795600.jpg
2090,037.Acadian_Flycatcher/Acadian_Flycatcher_0058_795602.jpg,0,0,0,/b/bamboo_forest/00003931.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0058_795602.jpg
2094,037.Acadian_Flycatcher/Acadian_Flycatcher_0039_795606.jpg,0,0,0,/b/bamboo_forest/00000305.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0039_795606.jpg
2095,037.Acadian_Flycatcher/Acadian_Flycatcher_0014_795607.jpg,0,0,0,/f/forest/broadleaf/00004050.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0014_795607.jpg
2099,037.Acadian_Flycatcher/Acadian_Flycatcher_0028_795611.jpg,0,0,0,/b/bamboo_forest/00000162.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0028_795611.jpg
2102,037.Acadian_Flycatcher/Acadian_Flycatcher_0035_795618.jpg,0,0,0,/f/forest/broadleaf/00001059.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0035_795618.jpg
2103,037.Acadian_Flycatcher/Acadian_Flycatcher_0053_795620.jpg,0,0,0,/b/bamboo_forest/00001786.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0053_795620.jpg
2105,037.Acadian_Flycatcher/Acadian_Flycatcher_0032_795622.jpg,0,0,0,/f/forest/broadleaf/00000306.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0032_795622.jpg
2106,037.Acadian_Flycatcher/Acadian_Flycatcher_0004_795623.jpg,0,0,0,/f/forest/broadleaf/00000170.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0004_795623.jpg
2110,037.Acadian_Flycatcher/Acadian_Flycatcher_0040_795629.jpg,0,0,0,/f/forest/broadleaf/00001381.jpg,037.Acadian_Flycatcher,Acadian_Flycatcher_0040_795629.jpg
2113,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0004_29701.jpg,0,0,0,/f/forest/broadleaf/00003527.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0004_29701.jpg
2114,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0108_29712.jpg,0,0,0,/f/forest/broadleaf/00002418.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0108_29712.jpg
2115,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg,0,0,0,/f/forest/broadleaf/00003627.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0084_29716.jpg
2116,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,0,0,0,/f/forest/broadleaf/00004155.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0040_29447.jpg
2117,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg,0,0,0,/f/forest/broadleaf/00001079.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0038_29533.jpg
2118,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0087_29252.jpg,0,0,0,/b/bamboo_forest/00000629.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0087_29252.jpg
2124,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0105_29456.jpg,0,0,0,/b/bamboo_forest/00004515.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0105_29456.jpg
2125,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0019_29801.jpg,0,0,0,/b/bamboo_forest/00004438.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0019_29801.jpg
2136,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0067_29384.jpg,0,0,0,/f/forest/broadleaf/00000132.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0067_29384.jpg
2137,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0006_29362.jpg,0,0,0,/b/bamboo_forest/00003234.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0006_29362.jpg
2140,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0049_29474.jpg,0,0,0,/b/bamboo_forest/00004487.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0049_29474.jpg
2144,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0068_29416.jpg,0,0,0,/b/bamboo_forest/00003474.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0068_29416.jpg
2147,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0082_29445.jpg,0,0,0,/f/forest/broadleaf/00004357.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0082_29445.jpg
2151,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0066_29488.jpg,0,0,0,/b/bamboo_forest/00004521.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0066_29488.jpg
2152,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,0,0,0,/f/forest/broadleaf/00000999.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0136_29490.jpg
2154,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0107_29501.jpg,0,0,1,/l/lake/natural/00003024.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0107_29501.jpg
2155,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0063_29507.jpg,0,0,0,/b/bamboo_forest/00004697.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0063_29507.jpg
2161,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0027_29532.jpg,0,0,0,/f/forest/broadleaf/00003809.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0027_29532.jpg
2166,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0048_29586.jpg,0,0,0,/b/bamboo_forest/00000970.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0048_29586.jpg
2167,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0089_29592.jpg,0,0,0,/b/bamboo_forest/00001576.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0089_29592.jpg
2169,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0069_29603.jpg,0,0,0,/f/forest/broadleaf/00001073.jpg,038.Great_Crested_Flycatcher,Great_Crested_Flycatcher_0069_29603.jpg
2176,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,0,0,0,/b/bamboo_forest/00000500.jpg,039.Least_Flycatcher,Least_Flycatcher_0024_30230.jpg
2177,039.Least_Flycatcher/Least_Flycatcher_0096_30233.jpg,0,0,0,/f/forest/broadleaf/00004637.jpg,039.Least_Flycatcher,Least_Flycatcher_0096_30233.jpg
2178,039.Least_Flycatcher/Least_Flycatcher_0013_30240.jpg,0,0,0,/f/forest/broadleaf/00002102.jpg,039.Least_Flycatcher,Least_Flycatcher_0013_30240.jpg
2182,039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg,0,0,1,/l/lake/natural/00004440.jpg,039.Least_Flycatcher,Least_Flycatcher_0095_30277.jpg
2185,039.Least_Flycatcher/Least_Flycatcher_0077_30296.jpg,0,0,0,/f/forest/broadleaf/00004465.jpg,039.Least_Flycatcher,Least_Flycatcher_0077_30296.jpg
2187,039.Least_Flycatcher/Least_Flycatcher_0092_30154.jpg,0,0,0,/b/bamboo_forest/00001915.jpg,039.Least_Flycatcher,Least_Flycatcher_0092_30154.jpg
2191,039.Least_Flycatcher/Least_Flycatcher_0064_30328.jpg,0,0,0,/b/bamboo_forest/00000891.jpg,039.Least_Flycatcher,Least_Flycatcher_0064_30328.jpg
2192,039.Least_Flycatcher/Least_Flycatcher_0100_30338.jpg,0,0,0,/f/forest/broadleaf/00004651.jpg,039.Least_Flycatcher,Least_Flycatcher_0100_30338.jpg
2197,039.Least_Flycatcher/Least_Flycatcher_0065_30357.jpg,0,0,0,/f/forest/broadleaf/00000145.jpg,039.Least_Flycatcher,Least_Flycatcher_0065_30357.jpg
2198,039.Least_Flycatcher/Least_Flycatcher_0019_30358.jpg,0,0,0,/b/bamboo_forest/00001112.jpg,039.Least_Flycatcher,Least_Flycatcher_0019_30358.jpg
2199,039.Least_Flycatcher/Least_Flycatcher_0049_30361.jpg,0,0,0,/f/forest/broadleaf/00004661.jpg,039.Least_Flycatcher,Least_Flycatcher_0049_30361.jpg
2208,039.Least_Flycatcher/Least_Flycatcher_0047_30393.jpg,0,0,0,/f/forest/broadleaf/00003355.jpg,039.Least_Flycatcher,Least_Flycatcher_0047_30393.jpg
2210,039.Least_Flycatcher/Least_Flycatcher_0067_30397.jpg,0,0,0,/b/bamboo_forest/00000222.jpg,039.Least_Flycatcher,Least_Flycatcher_0067_30397.jpg
2217,039.Least_Flycatcher/Least_Flycatcher_0082_30132.jpg,0,0,0,/f/forest/broadleaf/00002195.jpg,039.Least_Flycatcher,Least_Flycatcher_0082_30132.jpg
2220,039.Least_Flycatcher/Least_Flycatcher_0026_30434.jpg,0,0,0,/b/bamboo_forest/00003873.jpg,039.Least_Flycatcher,Least_Flycatcher_0026_30434.jpg
2221,039.Least_Flycatcher/Least_Flycatcher_0093_30435.jpg,0,0,0,/b/bamboo_forest/00000015.jpg,039.Least_Flycatcher,Least_Flycatcher_0093_30435.jpg
2224,039.Least_Flycatcher/Least_Flycatcher_0063_30190.jpg,0,0,0,/b/bamboo_forest/00001084.jpg,039.Least_Flycatcher,Least_Flycatcher_0063_30190.jpg
2225,039.Least_Flycatcher/Least_Flycatcher_0033_30449.jpg,0,0,0,/f/forest/broadleaf/00002756.jpg,039.Least_Flycatcher,Least_Flycatcher_0033_30449.jpg
2228,039.Least_Flycatcher/Least_Flycatcher_0080_30457.jpg,0,0,0,/f/forest/broadleaf/00001020.jpg,039.Least_Flycatcher,Least_Flycatcher_0080_30457.jpg
2232,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg,0,0,0,/f/forest/broadleaf/00003965.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0054_30732.jpg
2235,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0070_30490.jpg,0,0,0,/f/forest/broadleaf/00004947.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0070_30490.jpg
2238,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0078_30752.jpg,0,0,0,/b/bamboo_forest/00001202.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0078_30752.jpg
2240,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0080_30515.jpg,0,0,0,/f/forest/broadleaf/00002501.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0080_30515.jpg
2241,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,0,0,0,/b/bamboo_forest/00002442.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0002_30776.jpg
2243,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0037_30784.jpg,0,0,0,/f/forest/broadleaf/00004428.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0037_30784.jpg
2246,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg,0,0,0,/f/forest/broadleaf/00004585.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0059_30536.jpg
2247,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg,0,0,0,/b/bamboo_forest/00004916.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0061_30540.jpg
2248,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,0,0,0,/b/bamboo_forest/00000376.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0035_30799.jpg
2251,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,0,0,0,/b/bamboo_forest/00004058.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0005_30734.jpg
2253,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0022_30551.jpg,0,0,0,/f/forest/broadleaf/00003880.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0022_30551.jpg
2254,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg,0,0,0,/f/forest/broadleaf/00002237.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0086_30553.jpg
2255,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,0,0,0,/b/bamboo_forest/00004578.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0076_30555.jpg
2259,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0040_30620.jpg,0,0,0,/f/forest/broadleaf/00000570.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0040_30620.jpg
2261,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0052_30639.jpg,0,0,0,/b/bamboo_forest/00003051.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0052_30639.jpg
2262,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0071_30647.jpg,0,0,0,/f/forest/broadleaf/00002458.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0071_30647.jpg
2263,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0014_30651.jpg,0,0,0,/b/bamboo_forest/00000571.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0014_30651.jpg
2266,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,0,0,0,/f/forest/broadleaf/00000300.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0012_796876.jpg
2267,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg,0,0,0,/b/bamboo_forest/00003877.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0001_30669.jpg
2270,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0034_30672.jpg,0,0,0,/f/forest/broadleaf/00002025.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0034_30672.jpg
2271,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0020_796881.jpg,0,0,0,/b/bamboo_forest/00004966.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0020_796881.jpg
2272,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0018_796882.jpg,0,0,0,/b/bamboo_forest/00003972.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0018_796882.jpg
2277,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,0,0,0,/f/forest/broadleaf/00004932.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0023_796887.jpg
2279,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,0,0,0,/f/forest/broadleaf/00000940.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0049_796889.jpg
2289,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0016_30717.jpg,0,0,0,/f/forest/broadleaf/00002333.jpg,040.Olive_sided_Flycatcher,Olive_Sided_Flycatcher_0016_30717.jpg
2291,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,0,0,0,/f/forest/broadleaf/00004056.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0098_41731.jpg
2296,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,0,0,0,/f/forest/broadleaf/00003383.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0028_42010.jpg
2299,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0038_41649.jpg,0,0,0,/b/bamboo_forest/00003503.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0038_41649.jpg
2301,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0035_42025.jpg,0,0,0,/b/bamboo_forest/00003857.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0035_42025.jpg
2304,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,0,0,0,/b/bamboo_forest/00002972.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0026_41774.jpg
2309,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,0,0,0,/f/forest/broadleaf/00001471.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0089_41810.jpg
2311,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,0,0,0,/f/forest/broadleaf/00002277.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0069_41827.jpg
2317,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0003_41849.jpg,0,0,0,/b/bamboo_forest/00003765.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0003_41849.jpg
2320,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,0,0,0,/b/bamboo_forest/00004633.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0016_42111.jpg
2323,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0111_42118.jpg,0,0,0,/b/bamboo_forest/00002403.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0111_42118.jpg
2324,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0119_41879.jpg,0,0,0,/f/forest/broadleaf/00000710.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0119_41879.jpg
2325,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0110_42136.jpg,0,0,0,/f/forest/broadleaf/00000464.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0110_42136.jpg
2326,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,0,0,0,/f/forest/broadleaf/00003953.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0115_42137.jpg
2332,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,0,0,0,/b/bamboo_forest/00000734.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0023_42117.jpg
2333,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,0,0,0,/f/forest/broadleaf/00001418.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0021_41931.jpg
2334,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,0,0,0,/b/bamboo_forest/00003549.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0008_41670.jpg
2339,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0106_41684.jpg,0,0,0,/f/forest/broadleaf/00000644.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0106_41684.jpg
2342,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,0,0,1,/o/ocean/00002431.jpg,041.Scissor_tailed_Flycatcher,Scissor_Tailed_Flycatcher_0062_41952.jpg
